LevelPath,AgentName,GameStatus,Completion,Lives,Coins,TimeLeft,Mushrooms,FireFlowers,TileCoins,BricksDestroyed,Jumps,MaxXJump,MaxJumpAirTime,KillsTotal,KillsStomp,KillsFire,KillsShell,KillsFall,Coherence,Leniency,Linearity,GroundSegments,StructuralDiversity,UnjumpableHoles,TotalVerticalHoles,LargeVerticalHolesDetail
".\levels\original\lvl-1.txt","RobinBaumgartenAgent",WIN,100.00,0,1,11,0,0,0,0,17,239.97,21,1,1,0,0,0,0.49,-404,1.087047,46,80.00,0,2,""
".\levels\original\lvl-10.txt","RobinBaumgartenAgent",LOSE,53.41,0,0,17,0,0,0,0,7,174.44,15,0,0,0,0,0,0.64,-138,10.211849,35,77.00,0,14,"[83-88:6]"
".\levels\original\lvl-11.txt","RobinBaumgartenAgent",WIN,100.00,0,1,9,0,0,0,0,21,172.91,17,1,0,0,0,1,0.00,-386,2.089267,59,88.00,0,7,""
".\levels\original\lvl-12.txt","RobinBaumgartenAgent",LOSE,7.05,0,0,20,0,0,0,0,1,0.00,0,0,0,0,0,0,0.00,-467,3.171179,88,79.00,0,3,""
".\levels\original\lvl-13.txt","RobinBaumgartenAgent",WIN,100.00,0,2,13,0,0,0,0,15,141.74,12,0,0,0,0,0,0.93,-64,8.177664,36,53.00,0,15,""
".\levels\original\lvl-14.txt","RobinBaumgartenAgent",WIN,100.00,0,1,11,0,0,0,0,18,236.44,26,3,3,0,0,0,0.49,-387,0.000000,36,82.00,0,2,""
".\levels\original\lvl-15.txt","RobinBaumgartenAgent",TIME_OUT,99.95,0,5,0,0,0,0,0,32,484.16,45,12,10,0,0,2,0.43,-399,0.000000,42,63.00,0,5,""
".\levels\original\lvl-2.txt","RobinBaumgartenAgent",WIN,100.00,0,2,12,0,0,0,0,12,203.16,21,5,5,0,0,0,0.52,-634,6.683290,108,114.00,0,2,""
".\levels\original\lvl-3.txt","RobinBaumgartenAgent",LOSE,53.17,0,0,17,0,0,0,0,6,174.46,15,0,0,0,0,0,0.00,-141,10.588264,35,74.00,0,13,""
".\levels\original\lvl-4.txt","RobinBaumgartenAgent",WIN,100.00,0,4,10,0,0,0,0,15,287.41,26,10,10,0,0,0,0.43,-417,2.217417,56,100.00,0,3,""
".\levels\original\lvl-5.txt","RobinBaumgartenAgent",WIN,100.00,0,0,11,0,0,0,0,12,262.45,26,9,8,0,1,0,0.46,-421,2.015190,61,101.00,0,4,""
".\levels\original\lvl-6.txt","RobinBaumgartenAgent",LOSE,41.79,0,4,17,0,0,0,0,5,96.07,8,0,0,0,0,0,0.88,-88,9.499023,34,78.00,0,9,""
".\levels\original\lvl-7.txt","RobinBaumgartenAgent",WIN,100.00,0,5,8,0,0,0,0,23,141.82,14,0,0,0,0,0,0.46,-327,0.342400,24,62.00,0,2,""
".\levels\original\lvl-8.txt","RobinBaumgartenAgent",WIN,100.00,0,5,11,0,0,0,0,19,168.80,16,0,0,0,0,0,0.00,-654,14.281095,91,109.00,0,6,""
